Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Bidir,1069,2,3.9909013413488528,1.7115963552900688,-4.298475501345544,-1.8036242593359373
Power,1076,5,5.289453493073547,3.03181227133037,-6.979197700874031,-0.4722483900684749
Priority,1076,5,4.622863682906566,2.920905604164024,-3.9578990433645513,-1.0496151416868569
Bidir,1076,5,4.851581961013834,2.8130970577588563,-4.387013899686439,-0.8671866140607456
Power,1092,5,5.298858586895183,3.038222638368718,-6.679715525419491,-0.4646063313671988
Priority,1092,5,4.624483980365158,2.915320673475215,-4.042084357286521,-1.185938800683383
Bidir,1092,5,4.856399420425495,2.8372095278012064,-4.433856772994643,-0.9626774250439194
Power,1105,3,5.264113707272044,3.0433622780211294,-6.856956652731017,-0.4878981765795397
Priority,1105,3,4.349900831773458,2.6442415858437287,-3.9917106595512446,-1.46683836657115
Bidir,1105,3,4.717352153325745,2.768101375348818,-4.3864750812097375,-0.8930405185792759
Power,1114,3,5.27072756055363,3.04688519083771,-5.950439863438771,-0.483575493347776
Priority,1114,3,4.349431009355619,2.643427999962308,-4.054193218697277,-1.4407941024967614
Bidir,1114,3,4.645950568777892,2.6319001471668084,-4.321610432762574,-1.176038674894596
Power,1116,5,5.312654669825857,3.04766419460156,-6.7576573761600445,-0.4396837646435625
Priority,1116,5,4.627966437094058,2.9235160153025026,-3.940066226543457,-1.180594794613807
Bidir,1116,5,4.897382250618487,2.888319928675217,-4.221860463213797,-0.7933230301475758
Power,1127,3,5.277596036303258,3.0519239160461065,-5.855581564782345,-0.4959105466742325
Priority,1127,3,4.345885660923111,2.638189640190837,-3.9770808571816216,-1.2429857557071924
Bidir,1127,3,4.6219882659141165,2.63573500194596,-4.446889675414967,-1.2013982016957894
Power,1130,5,5.319882408427754,3.05307844348342,-6.667914232386391,-0.4407673184377297
Priority,1130,5,4.632280602664216,2.924950888915611,-3.991434764870786,-1.1773487154422222
Bidir,1130,5,4.915910213795254,2.9160062629636454,-4.217610270604006,-0.8223435825502629
Power,1139,4,5.303307533635926,3.056523724079101,-6.952563173560227,-0.4545601416971241
Priority,1139,4,4.533256838209408,2.8332905775800823,-3.989662263738672,-1.107535932087813
Bidir,1139,4,4.844328657676875,2.862414652127494,-4.386567052457632,-0.9623782954396848
Power,1140,3,5.27605529587809,3.0569048513364727,-6.204934402449289,-0.4683745961301149
Priority,1140,3,4.3566089889521,2.652608907726958,-3.982691908238071,-1.4367830923568017
Bidir,1140,3,4.667099536251746,2.6608417713261754,-4.245836137091004,-1.1362366876710268
Power,1155,3,5.28011805432477,3.062581984228163,-5.922474784858178,-0.4600952516658286
Priority,1155,3,4.360248718852631,2.6593932114138483,-4.056719608082811,-1.438449799614834
Bidir,1155,3,4.702850409922229,2.73661558642524,-4.348383763467759,-0.9013670016257131
Power,1170,4,5.312689340010478,3.0681858617461617,-6.389019875720896,-0.4409565492742004
Priority,1170,4,4.538471305640226,2.8440731374824004,-3.980667181623492,-1.266071312050026
Bidir,1170,4,4.85374443673991,2.905445066152705,-4.347144568487943,-0.9530116638296742
Power,1171,2,5.232594646949821,3.068556895072363,-6.041382596566854,-0.5061764487135939
Priority,1171,2,3.95340085203312,2.201738416661712,-4.007914801839442,-1.8376521720949688
Bidir,1171,2,4.079539391280592,1.957487564252472,-4.32002120118935,-1.7146821268123205
Power,1178,2,5.235304613954593,3.071145290451083,-6.082668470707291,-0.5145692954456479
Priority,1178,2,3.964513012600892,2.2187323897602416,-4.002412734725308,-1.8499061358098696
Bidir,1178,2,4.216622397516688,2.203304916138483,-4.455818091295564,-1.6015493026914338
Power,1180,2,5.242637071870936,3.071882007306125,-6.052638729837685,-0.5163728491397437
Priority,1180,2,3.943118426223924,2.1852587652965854,-4.028089112570208,-1.8781148299849464
Bidir,1180,2,4.210693649209633,2.2005085069859938,-4.041834188659921,-1.6080463427105942
Power,1186,4,5.31870819043057,3.074084689028244,-6.744254652757277,-0.46012330696406
Priority,1186,4,4.5449103786642215,2.849112166184577,-3.9726045495470457,-1.2857994338491516
Bidir,1186,4,4.720297428445287,2.640853955490963,-4.458408786753158,-0.9346844827993426
Power,1192,5,5.335048086454656,3.0762762554042173,-6.880982517966851,-0.4521113928097988
Priority,1192,5,4.64029406358129,2.940479130016315,-3.954076442498944,-1.1551025929928112
Bidir,1192,5,4.882117231514624,2.8758278400329007,-4.274184636791728,-0.9512044920245892
Power,1215,5,5.343702111147644,3.084576277934331,-6.989849389702875,-0.4432242711533706
Priority,1215,5,4.644014674705168,2.945579360411569,-3.983178157531092,-1.1891484847815612
Bidir,1215,5,4.892072887423499,2.8735095107995137,-4.3169962960304655,-0.7897010596578529
Power,1225,4,5.336424508535772,3.088136088700552,-6.878320411697999,-0.4505551653990501
Priority,1225,4,4.54003400399192,2.844057590040012,-4.016009414391863,-1.292517345565796
Bidir,1225,4,4.887084512874154,2.8907143619271656,-4.327169253355514,-0.9489937291342864
Power,1228,2,5.255011729500075,3.089198366805149,-5.680419067192731,-0.5227708400846252
Priority,1228,2,3.95033564076028,2.194236748723829,-3.993529288698098,-1.861361046236396
Bidir,1228,2,4.221998772444902,2.237732193117367,-4.432404902495724,-1.6119565892457786
Power,1237,4,5.339755192124172,3.09236969962912,-6.723654703406215,-0.445589915722517
Priority,1237,4,4.548124583621832,2.85592781797378,-3.968758507025636,-1.162643491525369
Bidir,1237,4,4.8415967344248525,2.8884603180353867,-4.310764583618121,-0.8847214887797443
Power,1239,5,5.35964503374949,3.093071306376064,-7.002306210357505,-0.4302667894289392
Priority,1239,5,4.646508365841642,2.9485596621089614,-3.985737877351078,-1.1914806341481128
Bidir,1239,5,4.926813662836739,2.952877163357968,-4.31131664250983,-0.8306664074776491
Power,1248,4,5.341555101226289,3.0962145853464054,-6.588654760944273,-0.445621816236501
Priority,1248,4,4.547629506192087,2.852235939411888,-4.002270997095112,-1.1638308192966769
Bidir,1248,4,4.884936189552808,2.8901274774028494,-4.303349535156945,-0.947884185048341
Power,1277,4,5.351327564650214,3.106190897263415,-6.8421691591420455,-0.4366614986849151
Priority,1277,4,4.554184986801167,2.866922067634608,-4.03190942567317,-1.2785975547218489
Bidir,1277,4,4.785489818138321,2.738364292261124,-4.272157585155794,-0.869588438674294
Power,1279,5,5.375855209846431,3.106870544478654,-6.991565826261873,-0.4136733618152464
Priority,1279,5,4.653468913092808,2.955146348437569,-4.031679148724368,-1.1801675537282172
Bidir,1279,5,4.924261707119943,2.928690232801819,-4.271109802762928,-0.9041658761646512
Power,1296,3,5.328986325162218,3.1126050015345745,-5.6098148986645135,-0.4579127338154881
Priority,1296,3,4.375689213723201,2.6851144690465394,-3.991356723033022,-1.3258168106888837
Bidir,1296,3,4.6098027032412245,2.576341350205793,-4.376591335914535,-1.0327925367444364
Power,1297,3,5.3361771503848825,3.11293997608408,-6.07207528003461,-0.4493451375599432
Priority,1297,3,4.3667777196075805,2.6664243725187595,-4.022574255948263,-1.467225402790897
Bidir,1297,3,4.663245431058985,2.690351157509862,-4.308235977159432,-1.183479358938171
Power,1320,4,5.369041687106403,3.12057393120585,-6.736353539978055,-0.4175196539177631
Priority,1320,4,4.5546874849265375,2.8625785677670703,-4.045680211547343,-1.2798544237701863
Bidir,1320,4,4.82796101604244,2.853911049066346,-4.383082522448634,-0.8361487236809281
Power,1324,4,5.363682852472473,3.121887985103681,-6.8737505704217385,-0.425167469360494
Priority,1324,4,4.561288960737222,2.8761023213777936,-4.011383439573138,-1.272208213090198
Bidir,1324,4,4.8930303892521065,2.927062243493,-4.378499514894767,-0.9441634912264638
Power,1327,2,5.289142612759367,3.122870922864436,-5.662540573190029,-0.4893142683475259
Priority,1327,2,3.932481374910976,2.1782573208121887,-4.006323225949598,-1.8967535785745264
Bidir,1327,2,4.16512259974619,2.1482169238260305,-4.479818985709921,-1.682559735022671
Power,1345,5,5.388436655096646,3.128722284338427,-7.158236579854549,-0.3930496551227792
Priority,1345,5,4.658290496265927,2.967103158242121,-3.987383801341644,-0.975409076952802
Bidir,1345,5,4.949966771577054,2.931559567090805,-4.363942894478774,-0.8795031279604446
Power,1348,2,5.294670153387447,3.129689892199301,-5.842778821846729,-0.4843166373353483
Priority,1348,2,3.952621741937167,2.1972116170219103,-4.048669840269437,-1.8739886062128983
Bidir,1348,2,4.33052131894592,2.361775039374185,-4.325431173115996,-1.5194181377043374
Power,1358,3,5.35399619987629,3.1328997699444834,-6.097609673116369,-0.4332696979184227
Priority,1358,3,4.369952975340956,2.6728595150757912,-3.996807669436552,-1.467699025714832
Bidir,1358,3,4.633061998098522,2.6332411489920284,-4.325402670180527,-1.022382164032157
Power,1361,4,5.381708647093573,3.133858125203335,-6.674967608230007,-0.3973901441852213
Priority,1361,4,4.553553541489959,2.86116088844683,-4.051033296475819,-1.282934357949426
Bidir,1361,4,4.838480885856956,2.8654297214295026,-4.330639667227312,-0.9947878625426388
Power,1372,3,5.357002542506612,3.1373541113707324,-6.643077643207691,-0.4308782926522359
Priority,1372,3,4.363152531635796,2.662474503750309,-3.972496550157135,-1.480077114096091
Bidir,1372,3,4.727120991764676,2.7876552611438057,-4.268588191983768,-0.9037546257131654
Power,1376,5,5.412060425831497,3.1386184338994925,-6.791825467362123,-0.3815685073893212
Priority,1376,5,4.668056109790962,2.9727927631898328,-4.039863151094271,-1.1530943084714935
Bidir,1376,5,5.041454074266448,3.068640333904012,-4.204849427333778,-0.6829910084132409
Power,1383,2,5.304921323308623,3.140822180109311,-5.546318986519205,-0.4958736597490137
Priority,1383,2,3.932988423277012,2.175511813363448,-4.043313462353265,-1.6427232739792978
Bidir,1383,2,4.148030879059488,2.088401901918216,-4.532981141757327,-1.6793802395353108
Power,1387,5,5.406810721221957,3.1420764610732848,-6.986537120061897,-0.3841791785392071
Priority,1387,5,4.6687296747347,2.9782604270766466,-4.05282372285133,-1.1608382158187165
Bidir,1387,5,4.9027111713265725,2.880942147276455,-4.39182753458663,-0.8589461943538025
Power,1395,3,5.368364855616228,3.144574207609616,-6.410248240755319,-0.403397898908055
Priority,1395,3,4.367265977340534,2.66381866823486,-4.033969720384907,-1.427115647693793
Bidir,1395,3,4.711761899824403,2.7588929767211523,-4.276797787127264,-1.1380983926884372
Power,1422,4,5.398762781432399,3.1528995963937474,-5.885530520004766,-0.3991681171089922
Priority,1422,4,4.561033072345344,2.875827840032901,-3.980797999411935,-1.2751167469288347
Bidir,1422,4,4.850306752542845,2.855958073963892,-4.260435400822001,-0.8214878801022094
Power,1423,5,5.415833317746465,3.153204900084285,-7.118834872007625,-0.3812882602374334
Priority,1423,5,4.668520564382794,2.978910577175572,-4.004025768164794,-1.165920060814126
Bidir,1423,5,4.962565363304525,2.9905719257766985,-4.3449247711541865,-0.8020972472451662
Power,1443,2,5.322794457296342,3.1592663310934945,-5.7254815673393065,-0.4792831582906122
Priority,1443,2,3.957626439646895,2.200782121411112,-3.9631615204963406,-1.6405598218374975
Bidir,1443,2,4.217530661259042,2.227050718827332,-4.45725302758902,-1.388016539616415
Power,1451,4,5.40271637924428,3.161667412437736,-6.510939625396881,-0.3932589089778333
Priority,1451,4,4.565142993697671,2.8865894172492395,-4.0306640216578495,-1.271035620503808
Bidir,1451,4,4.7773911130694655,2.760648619581356,-4.47573699745342,-1.06372614719214
Power,1476,2,5.337113135461637,3.169086357487023,-5.81558080723637,-0.4525124412950261
Priority,1476,2,3.940045578018432,2.1811286997472954,-3.984397582592546,-1.903115459531774
Bidir,1476,2,4.213299891058896,2.227565362030087,-4.543266334527642,-1.6296096401575102
Power,1477,2,5.3345347716838365,3.169380495311949,-5.876608657408343,-0.4568425869942725
Priority,1477,2,3.947806094714131,2.189560491364852,-4.034346583870686,-1.6823816746221447
Bidir,1477,2,4.170572652809588,2.178545314511007,-4.391188732026992,-1.4262626201702433
Power,1486,5,5.44059343513635,3.1720188094245567,-7.135580891399171,-0.3406266348465749
Priority,1486,5,4.678155404860411,2.989138224215789,-4.002441998814533,-1.1527933205250114
Bidir,1486,5,5.035546901834796,3.069732829339523,-4.386083017186031,-0.7070808477710111
Power,1491,2,5.330109609989151,3.1734776434529945,-5.914667889878737,-0.4583230228249182
Priority,1491,2,3.965561503488769,2.218207165833002,-4.026187302641029,-1.727590711880423
Bidir,1491,2,4.212169619444127,2.215901813204032,-4.29940162477399,-1.6387851981408663
Power,1499,3,5.401416223354679,3.1758016328482794,-6.289943866590657,-0.3941873684123257
Priority,1499,3,4.367904034875858,2.668106237932731,-4.018572770479966,-1.4781100586441114
Bidir,1499,3,4.573467187322777,2.501846306760756,-4.583339920660299,-1.2747259081822273
Power,1503,3,5.395074088200885,3.1769589805869085,-6.344649076421084,-0.400549820929075
Priority,1503,3,4.365469732907376,2.669409867287783,-3.9751782939030886,-1.3604330209036946
Bidir,1503,3,4.613103104684515,2.5920101162931366,-4.476554191850654,-1.028381330047888
Power,1509,4,5.421891674996296,3.178689239775589,-6.8361950659955735,-0.3747796350670471
Priority,1509,4,4.576168519607808,2.898917062261237,-4.025385077792414,-1.265382520655018
Bidir,1509,4,4.809096556968516,2.7953933349312896,-4.30189699918757,-1.0273532595236603
Power,1513,3,5.398362849015889,3.179838928023187,-6.457313220965787,-0.3643004353393126
Priority,1513,3,4.381626723015726,2.691346764134821,-3.9829653368797073,-1.3475635617702055
Bidir,1513,3,4.668892375826736,2.703441850136071,-4.298778962713885,-1.1816977191269251
Power,1516,2,5.344945548317754,3.180699201296035,-5.898662206647294,-0.4481306697738954
Priority,1516,2,3.9642796704678895,2.213849659558812,-4.097383788942884,-1.8714000516928395
Bidir,1516,2,4.344511147985434,2.4067955726682504,-4.17171752904798,-1.5089590732493812
Power,1545,5,5.457192721068019,3.1889284837608534,-7.080812563140567,-0.3441726535459786
Priority,1545,5,4.679978592511775,2.991381153173844,-4.02556924838311,-0.935519752981174
Bidir,1545,5,4.934472948318811,2.9553268907315444,-4.392042013954878,-0.9028668037577136
Power,1550,5,5.450395850419567,3.1903316981702914,-7.164747025393185,-0.349736036508531
Priority,1550,5,4.681051418258276,3.0034928444849465,-4.009870170389502,-0.9274083075206024
Bidir,1550,5,4.97475859011043,3.0216646946428947,-4.400197017158963,-0.8575717776765885
Power,1555,2,5.351506036287892,3.191730393362856,-6.028391473549015,-0.4406400702997547
Priority,1555,2,3.959620860284839,2.207230309848353,-4.031413690327634,-1.8837765303584044
Bidir,1555,2,4.371097892234887,2.3476714609877445,-4.393751786299623,-1.4798732469802098
Power,1557,3,5.4143263103026245,3.19228861256812,-6.14817274895189,-0.3633802204961516
Priority,1557,3,4.371900078173699,2.6760760153875154,-4.037633039188253,-1.239469915106309
Bidir,1557,3,4.6383826670111565,2.653742994025736,-4.3379585494753,-1.211050803639092
Power,1559,4,5.442869126838047,3.192846115188841,-6.1138422045865495,-0.3585730841897901
Priority,1559,4,4.571307826690663,2.887898488096872,-4.037172611819611,-1.2718434586814815
Bidir,1559,4,4.920098792135426,2.9568884546500773,-4.329861159468216,-0.7793420361818152
Power,1563,2,5.364907289558034,3.193958978019188,-5.45788402832644,-0.4281072826717959
Priority,1563,2,3.925348195240885,2.161891834705362,-3.97414728278097,-1.9290461595348696
Bidir,1563,2,4.192858650769109,2.144652031188698,-4.45412687139239,-1.6557023476106068
Power,1565,2,5.358982365753755,3.194514341882467,-6.046196264688749,-0.4335376759684609
Priority,1565,2,3.951421309144288,2.1948610840022065,-4.006829516227046,-1.8909305603443551
Bidir,1565,2,4.352973179005932,2.4315647798912976,-4.267355173139031,-1.4940189168262914
Power,1567,2,5.354661763931355,3.19506899646859,-6.144225130790204,-0.4367191778445592
Priority,1567,2,3.949973959542257,2.192497759926799,-4.063958313637233,-1.8916284654461208
Bidir,1567,2,4.174242301049957,2.12856080655932,-4.465643081909795,-1.6781550247846708
Power,1577,3,5.4199571933834445,3.1978316933289026,-6.290926167781928,-0.3438301945017731
Priority,1577,3,4.373304714649058,2.675365840947898,-4.06813769383206,-1.3511102095312109
Bidir,1577,3,4.558464361202515,2.46908529912312,-4.374073489700607,-1.2951173791062005
Power,1586,3,5.422596282002649,3.2003031829815853,-6.450770138320019,-0.3751090784696435
Priority,1586,3,4.377471084089969,2.683249721762305,-4.0539987718503445,-1.4706863083698756
Bidir,1586,3,4.637339101275284,2.657031937304252,-4.275135666647174,-1.2135938694477788
Power,1588,3,5.421729878679698,3.2008504980910777,-5.672261873051055,-0.3299321653680422
Priority,1588,3,4.378602280168994,2.689131197234498,-4.048256296340974,-1.4691033317924522
Bidir,1588,3,4.601731431873815,2.5548826935242634,-4.345003541769779,-1.244243242179657
Power,1594,2,5.364823914784895,3.202488317060093,-6.1907980881485285,-0.4274418615132657
Priority,1594,2,3.9488932117820936,2.195138278510996,-4.002354522595033,-1.894675226759872
Bidir,1594,2,4.068021578277571,1.899957223499185,-4.2310689576072775,-1.7794000228934144
Power,1597,5,5.467636700011477,3.2033049161384826,-7.055791931431491,-0.3047012775117547
Priority,1597,5,4.686094627356316,3.0024360614431047,-4.00348100227832,-1.0644985958551332
Bidir,1597,5,4.975658777205216,2.9891159589838288,-4.293048910149141,-0.8590447367681069
Power,1606,2,5.369935373271017,3.2057455409426625,-6.0952075409287385,-0.4230680023190913
Priority,1606,2,3.949755831023053,2.1909616685180207,-4.059210787268855,-1.8834921803778544
Bidir,1606,2,4.112169986601456,1.9983683344041685,-4.55521494615068,-1.5798454581323231
Power,1608,4,5.452951672875875,3.206286044412433,-6.36031059041513,-0.2638630105930893
Priority,1608,4,4.571209630307597,2.887996860817966,-4.037270629736559,-1.2669949774489535
Bidir,1608,4,4.788464283727486,2.790654544348333,-4.403787395808112,-1.029783647019865
Power,1621,5,5.471850798622369,3.209783014848515,-7.041678477359708,-0.295262176683331
Priority,1621,5,4.691212822020747,3.013984690462022,-3.98601286255708,-1.1438387504988043
Bidir,1621,5,5.041930876705943,3.063004792454227,-4.260675785883515,-0.6846167763339874
Power,1627,5,5.482016542661817,3.2113875529368583,-6.958337434240371,-0.3147103246975129
Priority,1627,5,4.689768444019222,3.009100174037668,-4.048905412564332,-1.144683317339732
Bidir,1627,5,4.9535301651522845,2.95293766775098,-4.364850771100168,-0.750289976560957
Power,1638,5,5.4808993849466265,3.2143138974244,-7.115928781519501,-0.319862062751591
Priority,1638,5,4.692372724524968,3.011940303267217,-4.00786306137496,-1.14278301780601
Bidir,1638,5,4.983241994279454,3.00831267586402,-4.400310562602198,-0.7290846851859978
Power,1638,5,5.486364373211583,3.2143138974244,-6.968163745010577,-0.3133185272413631
Priority,1638,5,4.68999107124291,3.0043536221755565,-4.05473566599215,-0.973324266892588
Bidir,1638,5,4.955630513935891,2.947592999342597,-4.255463415675114,-0.8523076558642091
Power,1653,5,5.486177692670935,3.218272853571448,-7.006355624530285,-0.3114220694006938
Priority,1653,5,4.687840302049146,3.00484779791204,-4.055423227586888,-0.9619314453672244
Bidir,1653,5,4.959849930278546,2.9846848009189286,-4.29182631019183,-0.8755885375279058
Power,1659,3,5.438717217965452,3.2198463860243605,-6.424552585605993,-0.3606792051709201
Priority,1659,3,4.376679131973323,2.6843291059005563,-4.051958153133571,-1.2200397109783203
Bidir,1659,3,4.624906525298044,2.6103939697123137,-4.406834560842155,-1.1038795475763457
Power,1662,4,5.459304790627278,3.220631019448092,-6.975497814634416,-0.3397071899999695
Priority,1662,4,4.583899542852592,2.908619039704248,-4.055739680426792,-1.2527473687694854
Bidir,1662,4,4.861657901393982,2.89557446727932,-4.243279518577769,-0.8147867895028724
Power,1672,5,5.483950127123036,3.223236273102997,-6.923943234341471,-0.3160369643004125
Priority,1672,5,4.691493699295253,3.0124259260065123,-4.034398726639657,-1.1457336194855858
Bidir,1672,5,5.030469474804617,3.07013025986029,-4.212824996489742,-0.6901414063512461
Power,1683,3,5.446645144793366,3.226084115975824,-6.454136775584271,-0.3550110900236051
Priority,1683,3,4.379804805291641,2.686435160445593,-3.878695695908583,-1.4594756373070783
Bidir,1683,3,4.795934735001655,2.888291845356515,-4.22179647891519,-0.899825064542343
Power,1688,4,5.471058178317226,3.2273724422896364,-6.528384154530552,-0.3225165950848913
Priority,1688,4,4.581346526814622,2.902940672598908,-4.037162618213801,-1.257447606359912
Bidir,1688,4,4.84737983647682,2.83916368291465,-4.336436762200253,-0.9219236598509972
Power,1701,4,5.47163354671746,3.230704313612569,-6.89817154082117,-0.306783372694452
Priority,1701,4,4.587976286140209,2.914250575346572,-3.9922516745689256,-1.2475761178077989
Bidir,1701,4,4.897139886038904,2.9427519204298136,-4.197129324537025,-0.9058973557695434
Power,1706,2,5.401510522272304,3.2319790268315045,-5.786016663000934,-0.3578506318548292
Priority,1706,2,3.9223387274466335,2.154271775993095,-3.988897955931867,-1.9284775809129275
Bidir,1706,2,4.2040738364156605,2.2137169289704,-4.40021876129808,-1.6459571759720253
Power,1706,2,5.397215740184832,3.2319790268315045,-5.674562395982483,-0.3946366435598856
Priority,1706,2,3.93851096915109,2.1817721520564786,-4.021177460604459,-1.898028141336897
Bidir,1706,2,4.080449703191669,1.987777951819497,-4.661569808285819,-1.754226935063791
Power,1712,2,5.3933696324377305,3.2335037603411343,-6.037374925354295,-0.3979093995931865
Priority,1712,2,3.9703770990985,2.222261133522809,-4.030390040106849,-1.8750026615133435
Bidir,1712,2,4.189655914795104,2.2064210652379885,-4.401293101257299,-1.660228531299876
Power,1721,2,5.3988788931889005,3.2357808703275603,-5.58559009961302,-0.3554086841144595
Priority,1721,2,3.947034045932555,2.195899652409234,-4.05135812318844,-1.6609333692620805
Bidir,1721,2,4.183049792870297,2.194722420373345,-4.649894421521482,-1.6654043373555407
Power,1737,4,5.481708713590793,3.239799818447098,-6.386602638458522,-0.3199868818777313
Priority,1737,4,4.586324510770702,2.9125807196207307,-4.008219883295954,-1.2517556728131236
Bidir,1737,4,4.832318388083752,2.815743731311919,-4.297595466954773,-0.8336261061428583
Power,1744,4,5.485230367815286,3.241546480596548,-6.461313655650338,-0.3168058884168633
Priority,1744,4,4.585517409699817,2.9066985977508377,-3.948830441242874,-1.2515490308314747
Bidir,1744,4,4.84543386794034,2.825491029879431,-4.292457247660624,-0.8271445523648351
Power,1776,4,5.492740698702038,3.2494429614425826,-6.504667000246246,-0.310849493618122
Priority,1776,4,4.581631980721522,2.9046885024391127,-4.039460999906897,-1.260492850835908
Bidir,1776,4,4.858525167084952,2.8611010950371862,-4.389816265854116,-0.8196420684264157
Power,1792,4,5.496586814335456,3.253338005326106,-6.709050457014656,-0.3056498720933537
Priority,1792,4,4.588515123713312,2.911863096996532,-4.026504918143194,-1.248608775780563
Bidir,1792,4,4.950051557625375,3.013184942698413,-4.484714073933051,-0.7554291481789874
Power,1836,4,5.50289475896971,3.263872676865224,-7.074194593829706,-0.3014627191073568
Priority,1836,4,4.592674633221473,2.920175522010023,-4.04004622764564,-1.2180368034803395
Bidir,1836,4,4.894572602867438,2.911836495594961,-4.5487045053722985,-0.8076805034608471
Power,1849,3,5.489651026460644,3.266936911159173,-6.356169538311165,-0.3103546702345752
Priority,1849,3,4.377870612780742,2.682438419500083,-4.0402038563762215,-1.470572467885889
Bidir,1849,3,4.707021426331306,2.763072175636729,-4.298710717356348,-0.9214889451114664
Power,1850,5,5.530172409816389,3.2671717284030137,-7.019232043423991,-0.2722148989160127
Priority,1850,5,4.708042959025514,3.0371375362345554,-4.059888241563921,-1.0035647470247264
Bidir,1850,5,4.956395486947181,2.960185276604611,-4.331453051529739,-0.8135031597490221
Power,1862,4,5.51511369313362,3.2699796766453235,-7.025342742773187,-0.2685153734373453
Priority,1862,4,4.593345889180818,2.921673472460146,-3.9695377632259294,-1.1087488864671242
Bidir,1862,4,4.887131259957241,2.929176163902286,-4.52492470158237,-0.954620396667354
Power,1873,2,5.436748390328509,3.2725377773752378,-5.644433634959374,-0.3613624126214966
Priority,1873,2,3.946645050932428,2.187238619831479,-4.052301985580109,-1.907534806756081
Bidir,1873,2,4.142210298336996,2.019635471001316,-4.31614576305718,-1.4527993632355152
Power,1907,5,5.543820022414,3.2803506930460054,-7.33649056867465,-0.2394858385136616
Priority,1907,5,4.706383613944781,3.035189508908448,-3.9901467489988303,-1.125535593779948
Bidir,1907,5,4.989581509958873,3.023807836648862,-4.6087609364354645,-0.7203479605429994
Power,1947,4,5.53713791469176,3.289365951520032,-6.221395326322164,-0.2484889262560336
Priority,1947,4,4.592933336523764,2.9175448936024417,-4.040712863515005,-1.116272797133896
Bidir,1947,4,4.940263529372346,3.023838670113056,-4.295529549288759,-0.8925625053823409
Power,1974,2,5.457712950561651,3.2953471483336174,-5.955394457916909,-0.3234811530945367
Priority,1974,2,3.9555278062298194,2.2000292665537704,-4.0404148555531725,-1.653603179264524
Bidir,1974,2,4.386783794278687,2.469564307211789,-4.429500570770991,-1.3304656027389454
Power,1989,4,5.5436121371616425,3.298634783124436,-6.913530097717401,-0.2645604807094265
Priority,1989,4,4.59306969681003,2.919796960842207,-3.980084573136202,-1.0993942559059633
Bidir,1989,4,4.850796435894472,2.8453306354756247,-4.344006213228135,-0.906995108516462
Power,1990,5,5.569151174158019,3.2988530764097064,-5.799967047672306,-0.2034965577844956
Priority,1990,5,4.711117080357973,3.0341670494135804,-4.047400839262278,-1.1222687639374231
Bidir,1990,5,4.981777847694567,3.013437653763021,-4.477652979347862,-0.8533088918131279
Power,1997,4,5.539276411713089,3.3003780648707024,-6.676209310643626,-0.2279225677383173
Priority,1997,4,4.604283577088497,2.9408152086508013,-4.047764427913215,-1.2313793971375095
Bidir,1997,4,4.843102376714558,2.821071148157465,-4.377749160415755,-0.857839517357124
Power,2006,2,5.463412200735081,3.3023309286844,-5.601767385356111,-0.3310583548710371
Priority,2006,2,3.942502866741421,2.18766170265296,-3.981764862090512,-1.9255823298085768
Bidir,2006,2,4.1668103620610175,2.0583311070745043,-4.212750108883686,-1.6872692892184338
Power,2006,2,5.464934530847223,3.3023309286844,-6.06778130150366,-0.3296071797628427
Priority,2006,2,3.95076634244704,2.1972116170219103,-4.022035145010106,-1.6505023268871135
Bidir,2006,2,4.119842088042855,2.049799277918986,-inf,-1.4808314253909756
Power,2012,4,5.552148180907093,3.3036279763838894,-6.411265860313997,-0.2420042316371304
Priority,2012,4,4.595917085074786,2.9206841017908216,-4.030903462606541,-1.1425122342135507
Bidir,2012,4,4.832508433704705,2.8314698345875327,-4.240313315067828,-0.8845919197329594
Power,2021,3,5.520931025009512,3.305566313515304,-6.662843751310653,-0.2596474485105868
Priority,2021,3,4.399416269472799,2.7154810411281862,-4.018443745842078,-1.1715548712187476
Bidir,2021,3,4.689772658143798,2.730499650139442,-4.276479233362299,-1.1086434915017502
Power,2034,4,5.548184354475173,3.308350948586725,-6.658545976982475,-0.2197614281789483
Priority,2034,4,4.597497460163519,2.9282549909925697,-3.979974264552704,-1.1214313416458064
Bidir,2034,4,4.837607532885618,2.853272224020684,-4.458491804236805,-0.9912654785122996
Power,2035,2,5.46887672870937,3.308564413561238,-6.244700230347287,-0.2989909992810725
Priority,2035,2,3.938692307927303,2.178113252314632,-3.969337869430225,-1.6371453005921994
Bidir,2035,2,4.319606719406124,2.3705130895985924,-4.565064569961067,-1.3764350599010418
Power,2036,4,5.554994936562373,3.3087777736647213,-6.611102753455095,-0.2114827942664394
Priority,2036,4,4.599745014323497,2.927293353644034,-4.014568350975383,-1.0615718542424186
Bidir,2036,4,4.835200366383636,2.806502182364943,-4.488655269050216,-0.994322198780187
Power,2062,4,5.556791454032896,3.314288660947497,-5.86042313786241,-0.2077354847439682
Priority,2062,4,4.605049751158488,2.9384220870281705,-4.062117208767905,-1.22202396098508
Bidir,2062,4,4.940585233875653,2.983802243970538,-4.303718522781439,-0.8515883236593393
Power,2113,3,5.5448533010895815,3.3248994970523134,-5.83532456520852,-0.2300482576147681
Priority,2113,3,4.390789973555128,2.703018613017309,-4.018370473137004,-1.46235252431568
