Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Bidir,703,6,4.583999054647188,2.808885867359812,-4.375934330731373,0.689495736565211
Power,711,6,4.853690881454796,2.8518696007297666,-6.747072993563368,1.0064617107272766
Priority,711,6,4.316227413868983,2.8225871450372004,-3.863746915324248,0.6853629359217274
Bidir,711,6,4.636039663117278,2.8438554226231614,-4.145500607637111,0.8485936719609819
Power,1239,4,5.080936045850651,3.093071306376064,-5.444507402762303,1.2462192009601776
Priority,1239,4,4.28673370992669,2.857528487904046,-3.816260399210961,0.6160990610743897
Bidir,1239,4,4.555190914145198,2.83803008298532,-4.111741214615416,0.8970446847698612
Gauss,338,5,7.252486876624109,2.5289167002776547,-14.507431738848783,2.6769290658083458
Power,338,5,4.522863430415423,2.5289167002776547,-5.837147842818445,0.5400202585237901
Priority,338,5,4.078935457262372,2.5206558786622977,-3.698651006356636,0.1216258010871226
Bidir,338,5,4.343711183172035,2.516152505563975,-4.256662109632212,0.378843536484295
Gauss,169,2,5.817472762364924,2.227886704613674,-14.653559774527022,1.3701195333787797
Power,169,2,4.184636191122548,2.227886704613674,-5.530385479433653,0.1535364637315534
Priority,169,2,3.578025567578285,2.006176840346088,-3.6494036457010166,-0.3609976685725176
Bidir,169,2,3.865203245245481,2.0752509524191924,-4.008452118003387,-0.1386972371077446
Power,828,4,4.897073333616546,2.9180303367848803,-6.416212211103303,1.0344777773085456
Priority,828,4,4.229780261535788,2.7793374429459967,-3.7079372973636806,0.3994494543854786
Bidir,828,4,4.522729054926139,2.799640934199872,-4.147019241336495,0.6857651495612489
Gauss,95,3,5.3770911860284665,1.977723605288848,-14.653559774527022,0.8053187422105741
Power,95,3,3.941015625574575,1.977723605288848,-5.74617067726596,-0.0750953846271029
Priority,95,3,3.602993925921098,1.970295208336165,-3.765321903639279,-0.3835932797487517
Bidir,95,3,3.8854962877320096,1.977723605288848,-4.157451429936955,-0.1250291743400529
Gauss,14,5,3.309645373549109,1.146128035678238,-14.699317265087696,-0.978234117660114
Power,14,5,3.157909866226345,1.146128035678238,-5.404134820377428,-0.636708283270607
Priority,14,5,2.974347181018288,1.146128035678238,-3.983456694260717,-0.7736042956686209
Bidir,14,5,3.213631580737463,1.146128035678238,-4.246988526615218,-0.343143073562868
Gauss,98,4,5.564967750061201,1.991226075692495,-14.750469787535078,1.2919458339948129
Power,98,4,3.975803136180506,1.991226075692495,-6.019703715411257,-0.0338511255909138
Priority,98,4,3.6640540582037135,1.990733398972724,-3.807184502611267,-0.300636913976829
